,name,acres,shore_miles,county
44901,,0.13808316,0.06398173,
44902,,0.37807469,0.11347307,
44903,,0.10798932,0.05317503,
44904,,0.10332653,0.04722996,
44905,,0.10741639,0.05289187,
44906,,0.25083372,0.07970419,
44907,,0.43926353,0.1007721,
44908,,0.13935834,0.05710502,
44909,,0.15103255,0.05678447,
44910,,0.12629317,0.05486268,
44911,,0.12863779,0.05791285,
44912,,0.24065216,0.07488352,
44913,,0.13475109,0.05471391,
44914,,0.11849553,0.05085559,
44915,,0.21835722,0.07114455,
44916,,0.15028443,0.06129946,
44917,,0.30437994,0.0910824,
44918,,0.16206272,0.06339863,
44919,,0.13661142,0.05807827,
44920,,0.19216849,0.06469477,
44921,,0.16037726,0.06020038,
44922,,0.2169951,0.0740113,
44923,,0.24362241,0.07242102,
44924,,0.37975052,0.08922873,
44925,,2.43631288,0.23972191,
44926,,2.78669109,0.28929154,
44927,,0.20899099,0.06856597,
44928,,0.17377441,0.06694686,
44929,,0.11508106,0.04933308,
44930,,0.68212756,0.13262955,
44931,,0.98317537,0.1509494,
44932,,1.57103659,0.18614196,
44933,,0.36027883,0.09018209,
44934,,0.63920715,0.13270432,
44935,,0.19711157,0.06498477,
44936,,0.61428563,0.13293825,
44937,,0.18739024,0.06387947,
44938,,0.34694035,0.09329936,
44939,,0.35862369,0.09544899,
44940,,0.17337695,0.06207116,
44941,,0.43223339,0.10572775,
44942,,0.56126468,0.1676626,
44943,,1.07259124,0.18709293,
44944,,0.20955643,0.06884211,
44945,,0.29991665,0.08849939,
44946,,1.32525802,0.18960546,
44947,,0.15973192,0.05762902,
44948,,0.26483929,0.08507664,
44949,,1.39957232,0.24790344,
44950,,0.24311998,0.07573538,
44951,,0.17945461,0.06707096,
44952,,1.77442145,0.22944782,
44953,,0.93255171,0.16895479,
44954,,1.28800749,0.1621325,
44955,,0.20786658,0.0663308,
44956,,2.39341203,0.34698099,
44957,,8.73419564,0.47164242,
44958,,5.69284808,0.34723344,
44959,,0.22267749,0.06905649,
44960,,1.35072154,0.22060287,
44961,,0.13421343,0.05316597,
44962,,1.41081778,0.20113139,
44963,,1.53166014,0.24449669,
44964,,0.14276565,0.05585057,
44965,,0.16015578,0.0617116,
44966,,1.3586967,0.18171367,
44967,,0.82340383,0.14410377,
44968,,1.1861337,0.29513165,
44969,,0.41041192,0.10295396,
44970,,0.24389324,0.07849433,
44971,,1.65829918,0.25597106,
44972,,1.17510746,0.17717783,
44973,,0.1739455,0.07482448,
44974,,0.11199935,0.04816821,
44975,,0.10537859,0.04800963,
44976,,0.65977004,0.13162445,
44977,,0.18487995,0.06698231,
44978,,1.87533497,0.2358262,
44979,,0.15824209,0.05850418,
44980,,0.14597889,0.05751937,
44981,,0.17193494,0.06534433,
44982,,0.25869663,0.07364226,
44983,,0.12688785,0.05166131,
44984,,0.46412865,0.10443657,
44985,,1.01658081,0.20155909,
44986,,0.21116255,0.07223206,
44987,,1.0786571,0.22543528,
44988,,0.20285262,0.068014,
44989,,0.16491211,0.06067255,
44990,,0.22752396,0.07258254,
44991,,0.26821484,0.10314376,
44992,,0.40112915,0.09334735,
44993,,0.16927642,0.06867823,
44994,,1.84074433,0.21999554,
44995,,0.52275158,0.11872065,
44996,,0.17102093,0.06109329,
44997,,0.2492554,0.08084105,
44998,,2.21085545,0.24196282,
44999,,4.49314343,0.32959069,
45000,,0.89013702,0.15950284,
45001,,3.02930015,0.27479888,
45002,,1.18869795,0.26344221,
45003,,0.55490384,0.11100991,
45004,,0.85689874,0.14920729,
45005,,0.3006949,0.08014834,
45006,,0.35500698,0.09740616,
45007,,0.76070507,0.13960398,
45008,,0.43586177,0.11610875,
45009,,0.69106876,0.1670203,
45010,,0.53686442,0.12156701,
45011,,0.16263263,0.06533929,
45012,,0.27026296,0.07643144,
45013,,0.14841839,0.05852301,
45014,,0.12219347,0.05283375,
45015,,0.19643608,0.06408531,
45016,,0.21648444,0.06800153,
45017,,0.62270009,0.12341677,
45018,,0.22032119,0.07491677,
45019,,0.20636466,0.06546705,
45020,,0.2799789,0.0831237,
45021,,0.27353596,0.08468745,
45022,,0.26411058,0.08105333,
45023,,2.25310144,0.26085618,
45024,,0.44311469,0.11641632,
45025,,0.16057071,0.05870837,
45026,,1.52230233,0.19753303,
45027,,0.17461034,0.06457216,
45028,,0.16709605,0.06524646,
45029,,0.42303747,0.10545065,
45030,,0.52531189,0.12028537,
45031,,0.22054362,0.0677883,
45032,,0.23165578,0.07414626,
45033,,0.6242129,0.11274429,
45034,,2.60409001,0.38074471,
45035,,0.2468049,0.07052236,
45036,,0.89082021,0.14269235,
45037,,11.8830372,1.30587688,
45038,,0.15452776,0.058629,
45039,,0.21993165,0.07514603,
45040,,0.50132134,0.10895645,
45041,,0.16669069,0.06215609,
45042,,0.18834971,0.06612634,
45043,,0.30096952,0.08972008,
45044,,3.31103934,0.31013796,
45045,,0.60430408,0.13733947,
45046,,0.22241365,0.06789289,
45047,,0.1852193,0.06160868,
45048,,0.19960849,0.06442526,
45049,,0.45724043,0.10447089,
45050,,0.23569297,0.07195622,
45051,,0.39775363,0.10322111,
45052,,5.40548329,0.88998524,
45053,,0.1635345,0.06087565,
45054,,0.25044193,0.07343321,
45055,,0.16030206,0.05977145,
45056,,0.1468816,0.05662073,
45057,,0.17662884,0.06271624,
45058,,0.12408137,0.05311814,
45059,,0.48434512,0.10029943,
45060,,0.46773034,0.11203023,
45061,,0.21353834,0.07016487,
45062,,0.37809592,0.09085616,
45063,,0.17842556,0.06591137,
45064,,0.20544514,0.06563224,
45065,,0.28872605,0.0780015,
45066,,0.22137395,0.07053218,
45067,,0.76494756,0.13513723,
45068,,0.11291632,0.05285568,
45069,,0.22463215,0.07273211,
45070,,0.44343242,0.10197959,
45071,,0.1258555,0.05800483,
45072,,0.64080998,0.14979526,
45073,,0.66109356,0.1275276,
45074,,0.53086536,0.12379793,
45075,,0.17188753,0.06641249,
45076,,0.18904006,0.07002689,
45077,,0.24030115,0.07471029,
45078,,0.28761105,0.078593,
45079,,0.32786133,0.08441569,
45080,,0.16992909,0.06469327,
45081,,0.31048744,0.08224774,
45082,,0.16905287,0.05985033,
45083,,0.18670717,0.06348783,
45084,,0.16933314,0.06466457,
45085,,0.17415382,0.06462546,
45086,,0.50262828,0.11180247,
45087,,0.4568768,0.11827768,
45088,,0.90209692,0.15893791,
45089,,0.12383284,0.05174419,
45090,,0.41104683,0.09387388,
45091,,4.52791862,0.51776707,
45092,,0.46428932,0.10769256,
45093,,0.13134604,0.0622722,
45094,,0.29524617,0.0861449,
45095,,0.19668392,0.07483508,
45096,,0.45366921,0.10207136,
45097,,0.96861154,0.21567346,
45098,,0.53693195,0.11655369,
45099,,0.36665484,0.08919643,
45100,,0.69963683,0.19467557,
45101,,0.14096927,0.05831313,
45102,,0.80589186,0.14322652,
45103,,0.15145428,0.05762601,
45104,,3.71254008,0.35674463,
45105,,0.928681,0.14659815,
45106,,0.23806472,0.07141887,
45107,,0.15644375,0.06544693,
45108,,0.19202464,0.06946971,
45109,,0.21335184,0.06645606,
45110,,0.92819607,0.14205895,
45111,,0.19375615,0.06532092,
45112,,0.12727806,0.05214136,
45113,,2.13205987,0.24482026,
45114,,0.22912795,0.07717697,
45115,,0.15832291,0.06438155,
45116,,0.31529537,0.08872172,
45117,,0.26996813,0.07550988,
45118,,0.23879445,0.07571929,
45119,,0.44241397,0.10608809,
45120,,0.25011898,0.07565968,
45121,,0.25485378,0.07675683,
45122,,0.36349173,0.0924312,
45123,,0.28305355,0.07926359,
45124,,0.32775621,0.08415252,
45125,,0.185879,0.06932207,
45126,,0.52755511,0.11583719,
45127,,0.31068823,0.0868712,
45128,,0.22124088,0.0735225,
45129,,0.399873,0.09082755,
45130,,3.6517775,0.29522578,
45131,,0.22498802,0.07270682,
45132,,0.2948381,0.0859405,
45133,,1.5466676,0.20695406,
45134,,0.12996843,0.05916776,
45135,,0.26431912,0.08333631,
45136,,0.20697118,0.06854549,
45137,,0.1094685,0.0493326,
45138,,1.23925516,0.16210968,
45139,,1.08383715,0.15419386,
45140,,0.36676278,0.08926215,
45141,,0.46009473,0.11217316,
45142,,0.33348369,0.08320872,
45143,,0.23188906,0.07703693,
45144,,0.31972315,0.08560706,
45145,,0.2568401,0.07916769,
45146,,0.46864923,0.10515372,
45147,,0.33048371,0.09854158,
45148,,0.33059813,0.09165959,
45149,,0.17193203,0.06246301,
45150,,4.67517419,0.58819357,
45151,,0.41046673,0.09839219,
45152,,1.01347497,0.19274196,
45153,,1.84636287,0.27228672,
45154,,0.59807829,0.11487328,
45155,,0.98818324,0.19160332,
45156,,0.16486668,0.05906355,
45157,,0.18908807,0.06394255,
45158,,0.17920015,0.06360455,
45159,,2.45910341,0.31674797,
45160,,0.27899457,0.08581909,
45161,Unnamed,4.61679293,0.3785606,Lake
45162,Unnamed (Cannonball),25.18094494,0.74536265,St. Louis
45163,,0.28294981,0.08603759,
45164,Johnson,52.44232386,1.37871328,St. Louis
45165,Unnamed,4.63989082,0.34616766,Carlton
45166,Kangas,48.43775945,1.1444308,Aitkin
45167,Unnamed,21.88303755,0.75562021,Itasca
45168,Unnamed,8.7421097,0.53180356,Aitkin
45169,Sitas,58.72735912,1.15521099,Aitkin
45170,Unnamed,12.20578161,0.50257857,Itasca
45171,Unnamed,18.24794366,0.84327471,Itasca
45172,Unnamed,7.87136374,0.4290816,Itasca
45173,Braun,11.89368765,0.71175854,St. Louis
45174,Unnamed (Seventeen),21.76569911,0.68556775,Itasca
45175,Unnamed,4.86540454,0.46215614,Itasca
45176,Unnamed,5.86096579,0.36408485,Itasca
45177,Nushka,78.2356982,1.71604761,Cass
45178,Ose,63.62452643,1.34826739,Beltrami
45179,Unnamed,5.6767944,0.36904416,Beltrami
45180,,0.72124278,0.12546021,
45181,Unnamed,17.27945467,0.61181033,Cass
45182,Coffin,55.78841578,1.65985379,Cass
45183,Unnamed,8.82485219,0.73114474,Cass
45184,Green,35.65038867,1.34300179,Cass
45185,,0.26257155,0.07372467,
45186,Mud,313.2336318,3.53723096,Otter Tail
45187,,0.34719374,0.09052542,
45188,Wilson,52.14264851,1.78352534,Otter Tail
45189,Brown,20.91366552,0.65318932,Hubbard
45190,Unnamed,6.57069029,0.4340875,Beltrami
45191,Unnamed (Syverson),21.93842261,0.80325897,Polk
45192,Unnamed,22.21929017,0.79954544,Polk
45193,Woodchuck,21.74465973,0.78219522,Mahnomen
45194,Main,16.25657659,0.62344067,Clearwater
45195,Kopperud,8.82141833,0.50937031,Otter Tail
45196,St. Edwards Pond,5.07580926,0.45525214,Hennepin
45197,Horseshoe,19.32798195,1.27800251,Carver
45198,Anderson,66.0832475,1.39940601,Anoka
45199,Unnamed,10.95018199,0.57861967,Kanabec
45200,Anderson,33.83859753,0.90957994,Mille Lacs
45201,Cranberry,70.74297706,2.11359094,Todd
45202,Unnamed,5.12137257,0.33492623,Todd
45203,Mud,28.53013505,0.82510183,Todd
45204,Unnamed,8.81451797,0.44070338,Stearns
45205,Unnamed,10.88870026,0.50083271,Todd
45206,Fish,60.90216509,1.64838655,Sherburne
45207,Unnamed,6.20148923,0.41864912,Todd
45208,Unnamed,19.06228814,0.7256674,Douglas
45209,Unnamed,46.96428543,1.3196317,Otter Tail
45210,Long,182.5119576,3.77758858,Lyon
45211,,0.19761694,1.58265536,Cass
45212,,0.59702577,1.58265536,Cass
45213,,0.75792432,0.13192482,
45214,,1.92548422,0.25595829,
45215,,2.31316573,0.22831799,
45216,,1.18553075,0.21863772,
45217,,0.17105792,0.06747024,
45218,,0.89768705,0.18449038,
45219,,0.19535149,0.06388923,
45220,,0.20919849,0.06744548,
45221,,0.30351583,0.08405252,
45222,,0.18902756,0.06280147,
45223,,0.13056388,0.05255208,
45224,,0.37722519,0.09226081,
45225,,0.2030289,0.07037425,
45226,,0.13284014,0.05238154,
45227,,0.42540406,0.0974246,
45228,,0.48023919,0.10503898,
45229,,0.13894842,0.05845613,
45230,,0.32615552,0.08590327,
45231,,0.25123567,0.07522124,
45232,,0.21401505,0.06808783,
45233,,0.28787865,0.08913358,
45234,,0.18998389,0.06537234,
45235,,0.32443889,0.08214191,
45236,,0.11262438,0.05190117,
45237,,0.24819937,0.0735698,
45238,,0.25797255,0.09214744,
45239,,0.21629938,0.06698058,
45240,,0.21095502,0.06768074,
45241,,0.35314159,0.0855415,
45242,,0.23506303,0.07372819,
45243,,0.1314946,0.05290576,
45244,,0.22186239,0.07567413,
45245,,1.07929901,0.20392391,
45246,,0.15833789,0.05852946,
45247,,0.74482498,0.14838189,
45248,,0.23006912,0.07299235,
45249,,0.26475246,0.0792158,
45250,,0.14699027,0.05681707,
45251,,0.24170752,0.08221196,
45252,,0.19983466,0.06819946,
45253,,0.21313756,0.06908155,
45254,,0.22837406,0.06915788,
45255,,1.05334944,0.16957258,
45256,,0.60815203,0.12337402,
45257,,0.5356213,0.10999352,
45258,,0.33483578,0.08851454,
45259,,0.24009988,0.07193405,
45260,,0.38482543,0.09313466,
45261,,1.32940135,0.29259738,
45262,,1.59795134,0.24431559,
45263,,0.13459685,0.05429999,
45264,,0.46989403,0.10926082,
45265,,0.19210747,0.06441362,
45266,,0.19385419,0.06762694,
45267,,0.1075651,0.04800433,
45268,,0.21447662,0.06689686,
45269,,0.42998019,0.10344226,
45270,,0.29860436,0.08077532,
45271,,0.10598115,0.04697089,
45272,,0.6953888,0.13801684,
45273,,2.33570277,0.23385121,
45274,,0.34090372,0.08856944,
45275,,0.50423049,0.11429218,
45276,,0.14418445,0.07250213,
45277,,1.65379434,0.20451138,
45278,,0.42857242,0.09732673,
45279,,0.32893155,0.08325615,
45280,,0.2656339,0.07673516,
45281,,0.19899393,0.06583238,
45282,,0.30754646,0.08842536,
45283,,0.26845133,0.07576472,
45284,,0.18815669,0.06410333,
45285,,0.27102019,0.09747472,
45286,,0.24555587,0.07705843,
45287,,0.1768288,0.06129404,
45288,,0.32497718,0.08340488,
45289,,0.28108534,0.08555518,
45290,,0.18996462,0.06654675,
45291,,0.15817501,0.06038947,
45292,,0.26360615,0.08321869,
45293,,4.37842171,0.40224808,
45294,,0.43110765,0.11318368,
45295,,0.22227523,0.06817422,
45296,,0.41910898,0.09490948,
45297,,0.34257013,0.09264307,
45298,,0.30644898,0.08450132,
45299,,1.09195703,0.18666225,
45300,,0.10678098,0.0507731,
45301,,0.24133814,0.07593395,
45302,,0.58132903,0.13999196,
45303,,0.12220304,0.05568814,
45304,,0.48022964,0.11210172,
45305,,0.12784261,0.05489721,
45306,,0.47001985,0.11384667,
45307,,0.1863845,0.0629841,
45308,,0.47698369,0.11697389,
45309,Unnamed,24.42815074,1.32629126,Otter Tail
45310,Unnamed,36.466626,1.23663906,Pope
45311,,0.59068124,0.14866688,
45312,,0.20712199,0.0662762,
45313,Pear,8.27063577,0.45205576,Itasca
45314,Unnamed,7.03823516,0.39303109,Itasca
45315,Captain Luke,6.61864708,0.40451689,Itasca
45316,Unnamed,7.28305694,0.44858947,Morrison
45317,Unnamed,13.28594959,0.63025919,Otter Tail
45318,Unnamed,6.44323349,0.40977267,Itasca
45319,Hadley,29.44171974,1.44975926,Hennepin
45320,Unnamed,3.49145251,0.30033546,Hennepin
45321,Unnamed,5.7152746,0.42955782,Hubbard
45322,Bergville,44.69817772,1.33179287,Itasca
45323,Unnamed,5.90783726,0.39883284,Itasca
45324,Neil,36.71640612,1.89615374,Hennepin
45325,Tremblon,4.57313089,0.3186931,St. Louis
45326,Bog,16.18550005,0.65155037,Itasca
45327,Minnie,75.1426863,2.617285,Crow Wing
45328,Unnamed,6.61648685,0.63047935,Hubbard
45329,Mirror,15.29214342,1.27280691,Hennepin
45330,Unnamed,4.09728326,0.32678937,Hennepin
45331,Spruce,37.57143093,1.26152518,Crow Wing
45332,Moburg,36.31769317,0.87211952,Crow Wing
45333,,0.53989344,0.10718441,
45334,Mud,74.49969568,2.04066027,Douglas
45335,Unnamed,13.01447081,0.74113665,Douglas
45336,Unnamed,6.61822823,0.52392503,Cass
45337,Unload,8.3931045,0.50112685,Cook
45338,,0.17006442,0.06420397,
45339,,0.22543751,0.0720467,
45340,Anderson,35.4150899,1.29668412,Pope
45341,,0.29316353,0.0821807,
45342,,0.24537802,0.07469279,
45343,,0.80820598,0.1692556,
45344,,0.16602957,0.06044908,
45345,,0.24767058,0.07671899,
45346,,0.3380941,0.08301433,
45347,,0.29350975,0.12077223,
45348,,0.92760331,0.24237361,
45349,,0.13109425,0.05337506,
45350,,0.74581719,0.14264056,
45351,,0.5085919,0.12776288,
45352,,0.34144034,0.08905965,
45353,,0.17172201,0.06419448,
45354,,0.15494411,0.05904132,
45355,,0.26190915,0.08588578,
45356,,0.34177452,0.08420936,
45357,,0.20043378,0.06600255,
45358,,0.99119641,0.15122177,
45359,,0.29787506,0.07926723,
45360,,0.29461958,0.09222206,
45361,,0.27760944,0.07653438,
45362,,0.32491945,0.08522556,
45363,,0.23188293,0.07098052,
45364,,0.20301038,0.06696844,
45365,,1.09510238,0.15033655,
45366,,0.1170528,0.05254193,
45367,,0.23694273,0.07374757,
45368,,0.20353564,0.07035017,
45369,,0.33962694,0.20730468,
45370,,0.35570678,0.09916145,
45371,,0.15343418,0.05791906,
45372,,0.35594869,0.09390385,
45373,,0.22495135,0.07114645,
45374,,0.14909828,0.05694786,
45375,,0.48223279,0.10411076,
45376,,0.27709935,0.089922,
45377,,0.12843912,0.05153674,
45378,,0.11437221,0.04936861,
45379,,0.10983865,0.04944672,
45380,Northern Light,378.1036388,7.38739914,Cook
45381,Muskeg,26.35754503,1.69616399,Cook
45382,Unnamed,14.07727085,0.74459836,Cass
45383,Hardware,14.42525055,1.22538569,Cass
45384,,0.13364746,0.05521522,
45385,Star,107.1079277,4.61548169,Cook
45386,Unnamed,10.61283665,0.93622624,Clearwater
45387,Unnamed,7.2473047,0.59878069,Cook
45388,Mistletoe,145.0579814,2.44017849,Cook
45389,Unnamed,7.70785443,0.64430936,Chisago
45390,Unnamed,7.84853067,0.544284,Cass
45391,,0.32965127,0.09630213,
45392,,0.37155949,0.09036638,
45393,,0.12940955,0.05267718,
45394,,1.93930075,0.2301089,
45395,Unnamed,20.30463797,0.93280441,Pope
45396,Unnamed,42.95207346,1.38557072,Mahnomen
45397,,0.18319269,0.06206714,
45398,,0.12495659,0.05655754,
45399,,2.26204687,0.25612179,
45400,,0.21434271,0.06829238,
45401,Jack,112.6066442,6.3372404,Cook
45402,Unnamed,11.03148292,0.8661265,Lac Qui Parle
45403,Mader Pond,20.70918502,0.85456718,Carlton
45404,,0.15505313,0.05943191,
45405,,0.21316762,0.06846848,
45406,,0.46926497,0.10106988,
45407,Unnamed,14.49291712,0.92489749,Carver
45408,,0.28117095,1.58265536,Cass
45409,,0.27777759,0.08143133,
45410,,0.63844682,0.13997829,
45411,,0.27294417,0.08178507,
45412,,0.3041622,0.08255351,
45413,,0.23200209,0.06906115,
45414,,0.31994233,0.0952415,
45415,,0.17671427,0.06071091,
45416,,0.26180549,0.07541791,
45417,,0.35999984,0.08859136,
45418,,0.17555561,0.0681798,
45419,,0.18152153,0.06436098,
45420,,0.44512884,0.10024755,
45421,,1.19284718,0.21939529,
45422,,0.25480348,0.07217773,
45423,,0.12772052,0.05205122,
45424,,0.13153648,0.05614664,
45425,,0.2430037,0.0747315,
45426,,0.18095797,0.0634204,
45427,,0.30909473,0.0840443,
45428,,0.23252166,0.07194575,
45429,,0.35079154,0.0925025,
45430,,0.27463419,0.0762443,
45431,,0.27360889,0.08255605,
45432,,0.38184036,0.09163225,
45433,,0.2596949,0.0764262,
45434,,0.4120234,0.0961493,
45435,,0.14407294,0.05992607,
45436,,0.1909146,0.06555572,
45437,,0.24881687,0.07952403,
45438,,2.96185809,0.27528862,
45439,,0.17810838,0.06210299,
45440,,0.69775649,0.1239662,
45441,,0.11199108,0.04972722,
45442,,0.30995185,0.08900298,
45443,,0.55211573,0.11163416,
45444,,1.37798633,0.18252505,
45445,,0.32337582,0.08659185,
45446,,0.46957657,0.09898403,
45447,,1.40776326,0.17719832,
45448,,0.15741347,0.0595133,
45449,,0.20800636,0.07472731,
45450,,0.22173512,0.06967716,
45451,,0.1834134,0.06291563,
45452,,0.2301508,0.06955407,
45453,,0.37875856,0.09667043,
45454,,0.38653791,0.09039492,
45455,,0.19356671,0.06340944,
45456,,0.18143214,0.06051506,
45457,,0.55672648,0.11045575,
45458,,0.47880369,0.10630162,
45459,,0.31812212,0.08545931,
45460,,0.22915838,0.07146817,
45461,,0.35220213,0.08952727,
45462,,0.15960685,0.06019807,
45463,,0.77461079,0.16085006,
45464,,0.30307899,0.08198689,
45465,,0.34146108,0.09145412,
45466,,0.3223014,0.08442227,
45467,,0.19366006,0.0643968,
45468,,0.68813376,0.13632124,
45469,,0.31087472,0.08200326,
45470,,0.98089485,0.14143531,
45471,,0.27878774,0.07785744,
45472,,6.28382671,0.48281858,
45473,,0.21512551,0.06653597,
45474,,0.64623999,0.12827263,
45475,,0.56757071,0.11488879,
45476,,0.32438585,0.08338444,
45477,,1.14741556,0.18924853,
45478,,0.14522755,0.05727984,
45479,,0.13542308,0.0528544,
45480,,0.10780292,0.04721603,
45481,,0.48375957,0.10001234,
45482,,5.35956,0.6797405,
45483,,0.11770879,0.05046484,
45484,,0.45171308,0.10280637,
45485,,0.19980082,0.0658022,
45486,,1.28530475,0.16155363,
45487,,17.317664,0.73488475,
45488,,0.38123744,0.09288941,
45489,,0.47423508,0.10425406,
45490,,0.16249178,0.05945283,
45491,,1.23684965,0.16230993,
45492,,2.01642383,0.26482474,
45493,,0.36579089,0.11626814,
45494,,0.53089913,0.12893919,
45495,,0.41550088,0.10092675,
45496,,0.25259211,0.07349189,
45497,,0.19609231,0.06834591,
45498,,0.14111142,0.06377299,
45499,,0.45454718,0.12007252,
45500,,0.24777638,0.08398628,
45501,,0.84668718,0.14426683,
45502,,0.46506513,0.10577023,
45503,,0.17397314,0.08114328,
45504,,0.77794469,0.13391925,
45505,,0.30546409,0.08158661,
45506,,1.08825906,0.18136495,
45507,,0.21854396,0.06957674,
45508,,0.13443753,0.05459391,
45509,,0.35853911,0.0909568,
45510,,0.5350438,0.14504241,
45511,,2.6403121,0.25966376,
45512,,0.39876932,0.09018292,
45513,,0.23269134,0.07296056,
45514,,0.38226735,0.09044596,
45515,,0.72366948,0.15923503,
45516,,0.36207521,0.1024966,
45517,,0.85847524,0.1435855,
45518,,0.1594471,0.06095074,
45519,,0.34713161,0.14298318,
45520,,6.61490282,0.54884439,
45521,,0.14079022,0.05456659,
45522,,0.51495837,0.14023981,
45523,,0.56108615,0.14378996,
45524,,0.15266407,0.06823837,
45525,,0.30097929,0.08134905,
45526,,0.17918599,0.0650785,
45527,,0.59040158,0.11361929,
45528,,5.50404586,0.37938219,
45529,,0.55922627,0.13664789,
45530,,0.60647203,0.11476847,
45531,,0.20238739,0.0661054,
45532,,0.29348948,0.08572829,
45533,,0.19535309,0.06683365,
45534,,0.45325026,0.10745203,
45535,,1.30321469,0.2103438,
45536,,0.26307956,0.07515657,
45537,,0.26155303,0.08126535,
45538,,0.15447627,0.06111522,
45539,,0.24716858,0.07799784,
45540,,0.47500446,0.12885003,
45541,,0.13370608,0.05475546,
45542,,0.3891322,0.10443301,
45543,,0.67766548,0.12514313,
45544,,0.86708606,0.1573199,
45545,,0.31184971,0.08931035,
45546,,0.43336872,0.0947086,
45547,,0.29392346,0.0815094,
45548,,1.17758267,0.16518832,
45549,,0.17814785,0.06331157,
45550,,1.00496315,0.22893507,
45551,,0.13228718,0.0558757,
45552,,1.05822604,0.21453087,
45553,,0.20024975,0.07678641,
45554,,0.89225846,0.17508336,
45555,,0.71954382,0.12831655,
45556,,0.44552071,0.10137859,
45557,,0.50532362,0.10430991,
45558,,0.1724592,0.06413963,
45559,,0.20179668,0.06609145,
45560,,1.01723226,0.18097873,
45561,,1.23410262,0.19510204,
45562,,0.61843106,0.12979813,
45563,,0.14369578,0.05519956,
45564,,0.12552946,0.05188671,
45565,,0.11760149,0.0513978,
45566,,1.05848873,0.18665232,
45567,,5.59432604,1.13923953,
45568,,0.41029096,0.10516099,
45569,,0.31415591,0.087488,
45570,,0.25452954,0.07796653,
45571,,0.23308395,0.08710571,
45572,,0.13701683,0.05429427,
45573,,0.25911896,0.07646929,
45574,,0.17189206,0.06194923,
45575,,0.13074151,0.05358551,
45576,,0.24350871,0.07999615,
45577,,0.20116436,0.07891074,
45578,,0.16001436,0.05838348,
45579,,0.14035554,0.0553674,
45580,,0.21200261,0.06672703,
45581,,0.34128552,0.09006802,
45582,,0.2137695,0.06801084,
45583,,1.06179656,0.19407261,
45584,,0.15145959,0.05844639,
45585,,0.20773389,0.06782605,
45586,,0.30375021,0.08373864,
45587,,0.2437965,0.07111274,
45588,,0.25394114,0.07485678,
45589,,0.14344341,0.05864672,
45590,,0.39095826,0.10158231,
45591,,0.15922542,0.05998372,
45592,,0.20454021,0.07165658,
45593,,0.20764394,0.06590394,
45594,,0.28233197,0.0765266,
45595,,0.32181277,0.08436526,
45596,,1.12904316,0.21978381,
45597,,0.18913636,0.06656906,
45598,,0.20424759,0.07237512,
45599,,5.19899016,0.46688732,
45600,,0.15813805,0.05921883,
45601,,0.16577469,0.06375425,
45602,,1.37406764,0.18949142,
45603,,0.46431123,0.10848235,
45604,,0.35274209,0.09690337,
45605,,0.17104841,0.06099179,
45606,,0.21199252,0.07337128,
45607,,0.22290382,0.07160049,
45608,,1.42897877,0.2781389,
45609,,0.28776619,0.10153928,
45610,,0.37608561,0.09057003,
45611,,1.21096961,0.22893654,
45612,,0.25705781,0.09654563,
45613,,3.17698916,0.38528042,
45614,,0.3470159,0.08497064,
45615,,0.16111211,0.05941607,
45616,,0.52276821,0.1372969,
45617,,0.29091627,0.08020093,
45618,,6.20323986,1.04737007,
45619,,0.18660295,0.06371429,
45620,,0.81082073,0.14748997,
45621,,0.3096019,0.08788067,
45622,,0.25306148,0.07188689,
45623,,0.10916981,0.05401407,
45624,,0.15948986,0.05885528,
45625,,0.38744578,0.08899587,
45626,,0.21307903,0.07035278,
45627,,0.25091935,0.07474555,
45628,,0.12390039,0.05291619,
45629,,0.29539535,0.08457886,
45630,,0.56503084,0.11106719,
45631,,2.65877084,0.25832306,
45632,,0.33063131,0.09299719,
45633,,0.53520512,0.108534,
45634,,0.55876528,0.11780143,
45635,,0.36998838,0.09315707,
45636,,0.88574339,0.17122673,
45637,,2.76144258,0.25195364,
45638,,0.33341631,0.08260447,
45639,,0.42783008,0.1001536,
45640,,0.99033441,0.1604238,
45641,,0.19317956,0.06574547,
45642,,0.6057546,0.11947591,
45643,,0.33166006,0.09172402,
45644,,0.34276335,0.08822961,
45645,,0.67840924,0.11946954,
45646,,0.35097362,0.09024703,
45647,,0.31616263,0.09824122,
45648,,0.6770971,0.13136451,
45649,,1.02273603,0.16483262,
45650,,0.57425753,0.10985388,
45651,,0.43479917,0.10838768,
45652,,0.18805577,0.06416318,
45653,,0.60833299,0.11630301,
45654,,1.04938222,0.16656449,
45655,,0.20819781,0.07601521,
45656,,1.69309306,0.20047995,
45657,,3.26490576,0.2631299,
45658,,2.7855643,0.32582567,
45659,,0.72739937,0.13897931,
45660,,2.59874408,0.31430013,
45661,,0.30429827,0.08360297,
45662,,1.77482394,0.2420067,
45663,,6.74228499,0.55044,
45664,,0.79864054,0.15173588,
45665,,0.59397867,0.14238827,
45666,,0.54898467,0.125891,
45667,,0.36757297,0.0913737,
45668,,0.26051343,0.07778562,
45669,,0.28411666,0.08014436,
45670,,0.1566852,0.06325425,
45671,,0.27719166,0.08383825,
45672,,0.35484756,0.08919046,
45673,,0.32050279,0.09209759,
45674,,0.42781077,0.09790881,
45675,,7.97234872,0.88889733,
45676,,0.20610252,0.07347993,
