,name,acres,shore_miles,county
3373,Arrow - 3,25.29437022,1.59367938,Lake
3374,Ensign,1411.075985,27.91017656,Lake
3375,Unnamed,10.5390644,0.65722003,Mahnomen
3376,Calamity,45.14288937,1.30331688,Lake
3377,Coffee,129.4715402,3.25189554,Lake
3378,Biggs,42.91940236,1.08006846,Lincoln
3379,Rock,379.1327993,3.86744577,Lyon
3380,Witness,40.58108273,1.24594887,Lake
3381,Unnamed,15.63806457,0.721067,Otter Tail
3382,Scott,27.35218387,1.00236834,Lake
3383,Micmac,136.9051092,2.37367873,Lake
3384,Pakwene,19.82103479,0.88337081,Lake
3385,Johannes,133.556969,2.59828686,Otter Tail
3386,Alfred,38.30514675,1.01459936,Otter Tail
3387,Stewart,237.7215212,4.84901429,Lake
3388,Inga,41.08971319,1.52590234,Lake
3389,Unnamed,18.37540585,3.14261451,Nicollet
3390,Missionary,98.60541892,2.5638659,Lake
3391,Lower Twin,89.89863289,1.73679444,Kittson
3392,Wooden Leg,17.28980408,1.31234517,Lake
3393,Shallow,76.86024827,1.69063531,Otter Tail
3394,Unnamed,44.28006113,1.43178675,Otter Tail
3395,Record,31.10153658,1.51032949,Lake
3396,Winter Road,242.6460092,2.43981125,Lake of the Woods
3397,Flat Horn,51.7859798,2.04993332,Lake
3398,Lund,121.0615529,2.0886914,Meeker
3399,Unnamed,41.15066722,1.04165523,Otter Tail
3400,Long,1098.247963,10.2602704,Otter Tail
3401,Fulton,35.98803234,1.31305932,Lake
3402,Range,81.35114103,1.81049582,Lake
3403,Wolf,17.79966978,0.6212954,Pine
3404,Opperman,82.60673638,1.67848465,Otter Tail
3405,Jessie,68.79150713,1.81213326,Mahnomen
3406,Rose,108.2662771,2.64943861,Otter Tail
3407,Gregory,37.18826249,1.04072684,Mahnomen
3408,George,228.1421713,2.66672471,Kandiyohi
3409,Mallard,12.01256038,0.75886579,Morrison
3410,Marathon,30.82642799,1.14808639,Lake
3411,Molly Stark,152.0582072,1.85188149,Otter Tail
3412,Cataract,17.77569233,1.03349694,Otter Tail
3413,Johnson,13.02391985,0.94445575,Morrison
3414,Florence,135.452886,2.17941523,Isanti
3415,Gull,10010.0099,46.05412336,Cass
3416,Mirage,12.82603623,0.87436952,Cook
3417,Afton,29.19031644,1.02271522,Cook
3418,Hotfoot,17.5405456,0.78474986,Lake
3419,Unnamed,13.67626949,1.23798446,St. Louis
3420,Black Mallard,44.28016043,1.01251913,St. Louis
3421,Mud,25.32440503,0.83193264,Crow Wing
3422,Rob,19.73168261,1.15044481,Cass
3423,Mallard,19.41291052,0.76627532,Becker
3424,Unnamed (Perch),71.66254516,1.64947516,Polk
3425,Hovland,181.006351,3.34865737,Otter Tail
3426,Unnamed,16.42086639,0.65476406,Clay
3427,Gilbertson,44.29219679,1.32200189,Becker
3428,Lily,138.780678,2.14085083,Blue Earth
3429,Unnamed,12.4899874,0.52772868,Washington
3430,Bear,21.40679776,0.90301582,Anoka
3431,McMullen,12.48158656,0.53108649,Kanabec
3432,Little Ganz,15.56877513,0.61576561,Morrison
3433,Little Pine,17.56045105,0.72819767,Stearns
3434,Unnamed,18.24037424,0.78379093,Meeker
3435,South Buckley,62.56246782,1.78421495,Meeker
3436,Eckert,62.00420253,2.10699875,Pope
3437,Malachy,31.28472848,1.53811492,Swift
3438,Wolf,40.35962711,1.22441141,Douglas
3439,Unnamed,57.71019498,1.89479437,Stevens
3440,Unnamed,94.6046572,1.6061109,Douglas
3441,Torstenson,76.03529813,1.50171519,Grant
3442,Unnamed,35.39376817,0.90499778,Otter Tail
3443,Babble,21.1206709,0.93801471,Cook
3444,Wassermann,169.6789399,2.59576369,Carver
3445,,19.54081036,0.8389439,
3446,Schmall Marsh,30.11297675,1.58688248,Grant
3447,Virgin,60.54368909,1.2781063,Itasca
3448,Little Deer,66.80650187,1.47194968,Itasca
3449,South Sugar,82.71856436,2.32126266,Itasca
3450,Rattle,42.7122425,2.84580133,Cook
3451,Unnamed,12.16710197,0.51639482,Becker
3452,Clear,398.7736029,4.17217123,Otter Tail
3453,Long,96.04283324,2.83566144,Wright
3454,Albert,32.15144181,0.98181733,Wright
3455,Unnamed,13.64528186,0.72632868,Douglas
3456,Engralson,33.58596144,0.87663829,Grant
3457,Unnamed,12.21710571,0.8402366,St. Louis
3458,Twin,39.93225963,1.07710762,Wright
3459,Krays,95.07546652,2.70292584,Stearns
3460,Unnamed,70.60716672,1.32122321,Wright
3461,Heikkilla,129.6002642,2.29989186,St. Louis
3462,Snort,11.88496239,0.53784005,St. Louis
3463,Unnamed,22.73271573,0.76945971,Stearns
3464,Unnamed,21.46211949,1.35645844,Pope
3465,Staples,10.91297595,0.70273139,Washington
3466,Krenz,10.92165459,0.62327776,Scott
3467,Unnamed,17.28841273,1.02248498,St. Louis
3468,Crystal,118.3913563,2.20275964,Polk
3469,Cable,193.5133422,6.22854361,Polk
3470,Unnamed,11.5389829,0.82855961,Roseau
3471,Lybeck,88.9470114,1.98588289,Pope
3472,Elbow,21.84419803,1.13002813,St. Louis
3473,Middle Pomme de Terre,195.8074763,2.81507099,Stevens
3474,Mud,42.67096507,1.17340492,St. Louis
3475,Bass,94.35387053,1.77073548,Todd
3476,Unnamed,29.18727032,1.48096928,Pope
3477,First,15.86093316,0.75437017,St. Louis
3478,Swan,244.7492398,5.49128108,Stevens
3479,Cater,28.38808219,0.79243064,Sherburne
3480,Profit,13.54416336,0.5613586,St. Louis
3481,Pocket,241.4317063,4.7319839,St. Louis
3482,Kookoosh,12.47921916,0.71411625,St. Louis
3483,Kauppi,82.96550157,1.86888546,St. Louis
3484,McCollum,14.79617376,0.68791248,Otter Tail
3485,Wampus,138.7745577,2.91424925,Lake
3486,Unnamed,10.79291563,0.55963462,Clay
3487,Hale,125.3315525,2.36901999,Itasca
3488,Carlson,188.0650587,2.98676768,Itasca
3489,Nelson,124.4383386,2.02247186,Grant
3490,Little Emily,98.89874363,1.83314457,Crow Wing
3491,Horseshoe,263.9931799,4.52789503,Hubbard
3492,Larson,31.63517106,1.27783069,Crow Wing
3493,Otter,117.286125,3.91564586,Itasca
3494,Augusta,187.1223985,4.76235216,Wright
3495,Kelser's Pond,19.6904205,0.77415711,Carver
3496,Indian,51.0467782,1.72807856,Hubbard
3497,Unnamed,15.57257804,0.96609932,Anoka
3498,East Twin,11.26769376,0.48664768,Becker
3499,Armstrong,382.3393572,4.48387839,St. Louis
3500,Mud,12.19466642,0.83566896,St. Louis
3501,White,47.90237518,1.56211124,St. Louis
3502,Josephine,34.35119268,1.06752736,Sherburne
3503,Niswi,104.69383,3.47461972,St. Louis
3504,Smith,193.2225273,5.02962457,St. Louis
3505,Eden,278.2322443,2.52196728,Stearns
3506,Loiten,93.89263955,2.21868334,St. Louis
3507,Lake of the Woods,75.2075995,1.40976437,Sherburne
3508,Cable,84.57250843,1.90732627,Polk
3509,Edith,81.10531848,2.74914342,Washington
3510,Quill,85.3083758,2.81301956,St. Louis
3511,Black,52.82210393,1.6068776,St. Louis
3512,Mud,88.4866506,1.55031257,Sibley
3513,Unnamed (Berg),73.54195782,1.69197363,Polk
3514,Perch,59.34755334,1.46476341,St. Louis
3515,Kreigle,102.0763442,2.0155629,Stearns
3516,Unnamed,27.23965095,1.06540519,St. Louis
3517,St. Patricks Marsh,12.16618394,0.53233354,Scott
3518,Anchor,162.1550445,4.23952583,St. Louis
3519,Pioneer,81.39973539,1.64901208,St. Louis
3520,Unnamed,24.67014516,1.44303626,St. Louis
3521,Savage,11.73100941,0.84642965,Ramsey
3522,Dullinger,18.28572859,0.78751312,Stearns
3523,Besser,47.42121815,2.09019103,Otter Tail
3524,First Fulda,122.7147588,1.81242256,Murray
3525,Hanson,289.4285186,5.64120729,Lake
3526,Railroad,10.19590957,0.49642214,Lake
3527,Bossuot,145.6997657,2.42755054,Le Sueur
3528,Cross River,78.72079364,2.88627324,Lake
3529,Unnamed,12.38292309,0.50763123,Otter Tail
3530,Round,157.6318417,2.03576216,Otter Tail
3531,Harrington,51.07135057,1.48620295,McLeod
3532,North Maple,51.330094,1.41820648,Otter Tail
3533,Unnamed,17.06118322,1.04476247,Marshall
3534,Unnamed,90.74700731,3.39482328,Otter Tail
3535,Unnamed,21.26234042,1.13522357,Marshall
3536,Unnamed,11.66581176,0.7122352,Lac Qui Parle
3537,Unnamed,27.62206387,1.21026467,Otter Tail
3538,Unnamed,14.72119309,0.78539877,Pine
3539,Unnamed (Vandeberg),13.81973645,0.74081906,Washington
3540,Unnamed (Westwood Ponding Area),84.58691787,1.80624996,Hennepin
3541,Unnamed,40.58654018,1.21609142,Stevens
3542,Swenson,68.7131319,1.68294311,Kandiyohi
3543,Unnamed,43.88442497,1.62550406,Otter Tail
3544,Unnamed,48.44753448,1.59174634,Hennepin
3545,Unnamed (Horseshoe),94.00210651,2.20921097,Otter Tail
3546,Unnamed,66.62240371,1.79622258,Stearns
3547,Unnamed,75.93785649,3.13757492,Becker
3548,Unnamed,76.99979258,2.01043439,Stevens
3549,Perch,265.9085192,3.71678776,Crow Wing
3550,Dinner,59.20293068,1.36471855,Becker
3551,Spud,14.55621172,1.20153762,Cook
3552,Hube,15.32113212,0.57902364,Lake
3553,Bluebird,33.25448461,0.92161494,St. Louis
3554,Unnamed,12.67733274,0.58257633,St. Louis
3555,Little Lost,18.62634288,0.64379401,St. Louis
3556,Twin,64.84610088,1.9798343,St. Louis
3557,Round,24.11345617,0.78949013,St. Louis
3558,Golden Pond,15.69919801,0.73282409,St. Louis
3559,Unnamed,36.92192632,1.01099564,Carlton
3560,Little Sheriff,32.71248911,0.89643139,Aitkin
3561,Reed,72.18717128,1.57851205,Itasca
3562,White Porky,40.86998572,1.15777234,Itasca
3563,Unnamed,10.32122483,0.59029108,Itasca
3564,Cranberry,61.37165027,1.1850374,Beltrami
3565,Unnamed,10.66185078,0.518424,Crow Wing
3566,Unnamed,27.18583975,1.01322927,Crow Wing
3567,Johnson,121.7205638,2.0098957,Crow Wing
3568,Upper Menton,13.30890855,0.80403373,Cass
3569,East Twin,30.29823281,0.83728193,Cass
3570,Unnamed,12.42879495,0.58758455,Cass
3571,Unnamed,22.01145384,1.06939319,Cass
3572,Wegwos,41.27875982,1.19386692,Cass
3573,Unnamed,19.62575081,0.78884755,Otter Tail
3574,Deep,43.59582115,1.4968628,Hubbard
3575,Evans,26.93415791,1.01881344,Otter Tail
3576,Unnamed,12.02661531,0.66425344,Clearwater
3577,Unnamed,20.91924949,0.85656084,Mahnomen
3578,Matt Ayers,68.87646419,2.14361962,Mahnomen
3579,Unnamed,11.43220999,0.68516812,Mahnomen
3580,Unnamed,12.35296145,0.62579265,Polk
3581,Haldorsen,170.0765865,4.06423332,Otter Tail
3582,Horseshoe,22.40219989,1.60763674,Brown
3583,Kiester,43.58741637,1.10784404,Martin
3584,Section,124.8930668,1.70907757,Isanti
3585,Mud,73.44439247,1.44168907,Anoka
3586,Unnamed,13.79675476,0.62435864,Aitkin
3587,Unnamed,20.20319277,1.36874221,Crow Wing
3588,Unnamed,24.49578825,0.76395709,Crow Wing
3589,Klondyke,17.25727544,0.72205695,Crow Wing
3590,Unnamed,28.40534426,1.01236943,Pope
3591,Unnamed,23.98658282,0.77646356,Douglas
3592,,11.29062808,1.3371857,
3593,,15.32458777,1.36939883,
3594,Manomin,409.0539631,6.70765834,Lake
3595,Thole/Schneider,156.5535459,6.58424497,Scott
3596,,10.71294312,0.58744406,
3597,,12.06304051,1.00290184,
3598,Rice,18.23329738,1.21515362,Wright
3599,Unnamed (Feland Slough),22.75285089,0.98164012,Grant
3600,Unnamed,19.05751049,0.95418983,Otter Tail
3601,Unnamed,17.0311098,0.94470504,Otter Tail
3602,Unnamed,11.4447245,0.54975376,Murray
3603,Unnamed,14.87580601,0.65124453,Stearns
3604,Haggerty,150.6316848,1.91856274,Clearwater
3605,Unnamed (Peabody),53.85297628,2.13263643,Otter Tail
3606,North Star,831.6279375,10.17125643,Itasca
3607,Shelly,106.8934187,2.52609327,Itasca
3608,Little Island,118.9594443,2.42167776,Itasca
3609,Kegan,25.46853645,1.07065089,Dakota
3610,Big Pine,15.68888472,0.80323548,Isanti
3611,Unnamed,59.10129075,2.17933789,Douglas
3612,Unnamed,27.18439291,1.1760689,Douglas
3613,Needle,12.83676298,1.17156035,Cook
3614,Lower Rice,2018.368298,10.9329495,Clearwater
3615,Cromwell,25.95112121,0.89138473,Clay
3616,Fourteen,27.90754731,1.18546243,Clay
3617,One,12.54442897,0.74824587,Clearwater
3618,Tomato,26.77934993,1.36007779,Cook
3619,Unnamed,16.21921923,0.83114117,Clay
3620,Guard,20.00653163,1.54344462,Cook
3621,Martin Rosen,15.74188789,0.72034972,Clearwater
3622,Digit,22.8615651,1.07251245,Cook
3623,Unnamed (Rice Bed),116.7164827,2.06007473,Clearwater
3624,Unnamed,61.80402926,2.06343107,Chippewa
3625,Unnamed (Andy),10.88346399,0.50839389,Cook
3626,Mile,81.05049937,1.3541202,Cass
3627,Ankeewinsee,35.78234343,0.87347477,Beltrami
3628,Sailor,41.57136379,1.08736839,Cass
3629,Mark,13.89774532,0.54700209,Cass
3630,Four-One-Eight,12.11987927,0.54505173,Cass
3631,Des Moines,30.63031378,1.77173577,Beltrami
3632,Unnamed,45.09597931,1.9401648,Crow Wing
3633,Werk Slough,138.6052271,2.38823809,Grant
3634,Round,129.5007662,2.03346271,Morrison
3635,Unnamed,46.73914038,1.78600122,Pope
3636,Mogie,11.98586607,0.84903694,St. Louis
3637,Stony,44.94985499,1.58146903,Morrison
3638,Unnamed,10.31354186,0.49387051,Mahnomen
3639,Jack,21.8610366,0.85887882,Mahnomen
3640,Unnamed,11.55762471,0.69266009,Le Sueur
3641,Doam,26.77073638,0.76814846,Itasca
3642,Unnamed,11.53985046,0.76516311,Lac Qui Parle
3643,Wilbur,44.25728172,1.16718892,Pine
3644,Unnamed,33.30734796,2.66980004,Douglas
3645,Pegg,120.6437609,1.78325791,Lac Qui Parle
3646,Lower Hanson,68.39158317,2.22908074,Itasca
3647,Herrigan,27.34439813,1.25363734,Itasca
3648,Mattson,24.09248592,0.80789697,Chisago
3649,Ouren,28.66612799,0.86649963,Brown
3650,Unnamed,15.84812497,0.95913225,Cass
3651,Unnamed,19.08293342,1.00447859,Cass
3652,Oxbow,15.88367959,1.75997799,Aitkin
3653,Bedew,33.75762367,2.00160184,Cook
3654,Unnamed,14.33061041,0.7745767,Big Stone
3655,Second,10.55310719,0.68966705,Carlton
3656,Unnamed,17.45644703,0.97065512,Aitkin
3657,Unnamed,11.93332568,0.56732779,Becker
3658,Unnamed,10.5787919,0.65456148,Becker
3659,Strunk,41.29140531,1.34232657,Becker
3660,Turner,63.22529934,1.46053858,Aitkin
3661,Abners,79.25466155,1.62622708,Becker
3662,Unnamed,15.27334833,1.13737527,Becker
3663,Unnamed,17.16331487,0.83015509,St. Louis
3664,Unnamed,15.86929774,1.09247336,Mille Lacs
3665,Brown Marsh,69.5304517,1.97585094,Lyon
3666,Unnamed,30.31894975,1.28537722,Lincoln
3667,Unnamed,45.96915361,2.9221829,Kandiyohi
3668,Unnamed,33.07589642,1.50856542,Jackson
3669,Unnamed,10.04337597,0.60916275,Lake
3670,Agder WMA,35.7982901,2.18831415,Marshall
3671,Unnamed,41.83424753,1.36967613,Crow Wing
3672,Unnamed,23.15549193,0.83646387,Cass
3673,Unnamed,17.07971121,0.8315078,Big Stone
3674,Unnamed,16.62109154,0.77277508,Wadena
3675,,10.09964723,1.00490913,
3676,,11.98421846,0.8711496,
3677,,17.81769094,1.05393917,
3678,Pelican,3961.800147,17.07843968,Otter Tail
3679,Roy,695.4427785,4.08297792,Mahnomen
3680,St. Olaf,91.20441055,1.56475574,Waseca
3681,Mille Lacs,128250.5327,105.4725541,Mille Lacs
3682,Norway,2338.787969,20.3541889,Kandiyohi
3683,Mud,12.82605148,0.61547762,Carlton
3684,Pup,36.62525821,2.11209609,Cook
3685,Acorn,12.49200488,0.54312153,Lake
3686,Unnamed,11.53692225,0.77408993,St. Louis
3687,Unnamed,25.03539355,0.90227614,Itasca
3688,Round,23.43606354,0.70091041,Cass
3689,Unnamed (Bass Pond),12.80733108,0.53982902,Cass
3690,Recreation,11.64036734,0.56507938,Cass
3691,Ten Acre,11.61811239,0.5776798,Becker
3692,Mud,45.28091877,1.22232808,Becker
3693,Unnamed,30.91817921,1.06641282,Becker
3694,Unnamed,15.59618355,1.01963233,Clearwater
3695,Unnamed,19.12001287,0.81011595,Clearwater
3696,Jay,23.72733003,1.25064741,Becker
3697,Lee,12.68195487,0.61594952,Becker
3698,Goose,11.71285651,0.60752546,Anoka
3699,Rice,68.38398172,1.36567874,Meeker
3700,Benson,76.98286517,2.55930507,Pope
3701,Unnamed,38.37463085,1.30912091,Douglas
3702,Unnamed,47.92216606,1.20328875,Otter Tail
3703,Unnamed (Clear),56.5179313,1.10717785,Big Stone
3704,,11.1912032,0.78969971,
3705,,80.30648491,4.85527974,
3706,,11.31247411,1.20838623,
3707,,168.3544433,2.04224404,
3708,Barrow Pit Pond,23.0303221,0.8034771,Waseca
3709,Foot,502.9903401,6.16875234,Kandiyohi
3710,Dora,423.113155,6.73292677,Itasca
3711,East Solomon,657.7206305,8.67169223,Kandiyohi
3712,Unnamed,11.31594329,0.56091402,Crow Wing
3713,Long,165.5028102,4.03613746,Douglas
3714,Three Island,45.14183121,2.02142536,Cass
3715,Hug,26.32638855,1.07249407,Cook
3716,Unnamed,10.65298784,0.52196966,Crow Wing
3717,Edith,35.20608362,2.01250361,Cook
3718,Kemo,189.0780864,3.09486841,Cook
3719,Unnamed (Regehr Slough),49.71547482,2.12745936,Cottonwood
3720,South Clear,240.8065153,3.30973787,Cottonwood
3721,Benson,32.60404281,1.23912071,Cook
3722,Goose,56.75077786,2.58173399,Faribault
3723,Ida,50.30252511,1.90611284,Cook
3724,Richards,32.29985119,0.84566271,Clearwater
3725,Unnamed,14.79992819,0.86397969,Cass
3726,Horseshoe,13.35895175,0.74612175,Dakota
3727,Unnamed,14.34773046,0.79461413,Clearwater
3728,Junco,40.7156796,1.5453247,Cook
3729,French,120.7889021,2.63028282,Cook
3730,Bonita,10.85069512,1.05618433,Cook
3731,Dick,127.2400175,3.53689211,Cook
3732,Chase,211.3395372,2.92170672,Itasca
3733,Bryant,179.9373787,3.38717361,Hennepin
3734,Falk,73.23987537,2.49212873,Clearwater
3735,Kimball,76.75574045,1.78197316,Cook
3736,Otter,74.99800541,1.84512026,Cook
3737,Hovde,132.9605075,3.63711564,Cass
3738,West Toqua,287.9476841,3.88264168,Big Stone
3739,Hanging Horn,408.6577911,4.58767488,Carlton
3740,Fucat,10.50047241,0.89633511,Cass
3741,Unnamed,10.16535684,0.6985975,Cass
3742,Braunworth,36.97045875,1.02299656,Carver
3743,George,64.13721572,1.44542501,Beltrami
3744,Reinke,14.21850771,0.61932606,Blue Earth
3745,Bob,76.99847188,1.51444682,Carlton
3746,Unnamed,12.50038804,0.58164631,Cass
3747,Unnamed,11.23373161,0.62600482,Cass
3748,Lac La Belle,37.51636567,1.23303431,Carlton
3749,Aldrich,167.0457896,3.15846435,Douglas
3750,Unnamed,12.36613972,0.53147474,Cass
3751,Lunker,28.86040685,1.9279422,Cook
3752,,10.00985413,0.68456662,
3753,Scrapper,172.4725445,3.63908057,Itasca
3754,Unnamed,10.10972474,0.61920967,Polk
3755,Shields,29.57868076,0.85084967,Washington
3756,Sunnybrook,12.07579252,0.81440491,Washington
3757,Unnamed (Wieck),139.194075,2.87909687,Traverse
3758,Unnamed,13.42909703,0.78401418,St. Louis
3759,Unnamed,13.66866753,0.75885665,Wright
3760,Unnamed,27.29622737,1.27754439,Scott
3761,Unnamed (Merden),24.02598917,0.81748146,Stearns
3762,Wolf,17.72023274,0.86441565,Stearns
3763,Unnamed,14.70941972,0.74195633,Wright
3764,Unnamed,18.88927578,0.66517426,Polk
3765,Tee,10.53094446,0.56839052,St. Louis
3766,Circle,15.56200438,0.59592714,Itasca
3767,Unnamed (Eden Lake),16.08391728,0.86851076,Hennepin
3768,Unnamed,11.59558805,0.51618575,Mahnomen
3769,Unnamed,20.39232894,0.93938241,Otter Tail
3770,Unnamed,16.87680611,0.73981448,Otter Tail
3771,Unnamed,15.92785861,0.76034665,Mahnomen
3772,Wirt,35.84874674,1.32727131,Itasca
3773,Whiteford,27.88175359,0.85256353,Hennepin
3774,Unnamed (Jones),23.25828619,0.90335533,Otter Tail
3775,Mud,10.45555537,0.83517023,Otter Tail
3776,Unnamed,12.04563458,0.55045297,McLeod
3777,Island,13.94542198,0.71213221,Itasca
3778,Unnamed (Munson Bay),16.852631,0.72811547,Itasca
3779,Unnamed,11.082036,0.60676329,Hubbard
3780,Unnamed,28.1689004,1.12500299,Otter Tail
3781,Baker,13.93536075,0.58131265,Otter Tail
3782,Unnamed,17.63711822,0.66376232,Otter Tail
3783,Unnamed (Lais Wetland),10.83618591,0.67873898,Kandiyohi
3784,Unnamed (Barcus),52.54302657,1.83361997,Itasca
3785,,16.13123144,1.03910789,
3786,,14.77009471,1.27470987,
3787,,12.45679272,1.19676693,
3788,Round,378.7509523,3.69886329,Grant
3789,Soup Pond,13.25840292,0.74710105,Otter Tail
3790,Lucky,14.28917115,0.69250357,Itasca
3791,Erskine,39.75779636,1.37627784,Itasca
3792,Irene,639.2600761,4.17076839,Douglas
3793,Crooked,464.8332763,8.89491331,Itasca
3794,Minnie,75.33482799,1.46041499,Hubbard
3795,Ida,74.47886157,2.44633299,Hubbard
3796,Morin,21.07384213,0.69675931,Freeborn
3797,Dog,96.57015937,1.66178199,Wright
3798,Moses,823.8234596,4.5332297,Douglas
3799,Talcot,873.0577788,8.54181199,Cottonwood
3800,Brandt,111.3520232,4.69115824,Cook
3801,,10.81338323,0.50751929,
3802,Everett,40.65519397,1.90159264,Cook
3803,Perch,12.49604287,0.7946007,Cass
3804,West Elbow,77.96120676,2.13043905,St. Louis
3805,Section 29,100.0102345,3.98434418,Lake
3806,Wilhelm,106.729942,4.08228527,Wright
3807,Fish,42.44913366,2.07418476,Stearns
3808,Rossier,36.69007708,1.37747212,Stearns
3809,Alger,20.81971377,0.88552381,Lake
3810,Unnamed,30.71256995,1.62565105,St. Louis
3811,Curran,99.82224209,3.09021012,Sibley
3812,Olive,59.99105651,1.34158911,St. Louis
3813,Unnamed,78.64399785,3.10898271,Polk
3814,Sletten,24.89502733,1.89655596,St. Louis
3815,Andrew Nelson,103.2723768,3.63519236,Meeker
3816,Jackson Marsh,42.33277638,1.85328311,Lyon
3817,Mary,195.7361229,3.00404302,Otter Tail
3818,Grassy,256.6805303,6.40725357,St. Louis
3819,Horsefish,36.91690939,1.95978323,Lake
3820,Rice,20.64369076,0.84644232,Le Sueur
3821,Third Crow Wing,643.4050539,7.23581948,Hubbard
3822,Little Cowhorn,181.3115467,2.43718706,Itasca
3823,Butternut,25.99939658,1.04755273,Crow Wing
3824,Nelson,40.33649198,1.24278269,Hubbard
3825,Blue,336.3499674,3.18235041,Hubbard
3826,Dode,87.96863151,1.75826037,Itasca
3827,Barwise,92.30888784,1.43151458,Itasca
3828,Lac a Roy,89.81991569,1.78696817,Itasca
3829,Little Mary,127.8586747,3.13054524,Wright
3830,Melrose,72.31284649,3.522242,Stearns
3831,Second,42.68211026,1.14709796,Pine
3832,Ellen,29.88630601,1.11212621,Chisago
3833,Bone,221.4540296,3.01454434,Washington
3834,Kimball,189.7788028,3.04557848,Crow Wing
3835,Lower Twin,251.9141598,2.64278992,Wadena
3836,Burntside,7313.902874,103.4633797,St. Louis
3837,Little Mud,37.36760407,1.19118872,Meeker
3838,Silver,70.84322849,2.07942756,Ramsey
3839,Whitefish,242.7488883,2.81963376,Polk
3840,Unnamed,12.67977551,0.6207249,Otter Tail
3841,Camp Seven,15.03212815,1.16725501,Hubbard
3842,Little Spirit,20.45895873,1.0913335,Otter Tail
3843,Unnamed,17.17119334,0.92818729,Douglas
3844,Unnamed,33.21298014,1.70129969,Kandiyohi
3845,Unnamed,28.50064869,1.76043728,Hubbard
3846,Unnamed,45.04029807,1.85961787,Pope
3847,,12.83433294,1.07563743,
3848,,18.45607062,1.61909399,
3849,,11.77112124,0.78796499,
3850,,11.03492448,0.71026281,
3851,Unnamed,38.09094758,1.04309567,Kandiyohi
3852,Unnamed,74.32984545,1.74646619,Otter Tail
3853,Unnamed,22.98029471,1.43700906,Traverse
3854,Unnamed,41.86006373,1.68210182,Traverse
3855,McCormic,206.0967944,3.0933092,Stearns
3856,Unnamed (Kelley Pond),22.82587489,1.6123731,Washington
3857,Moulton,50.07809855,1.24345916,Big Stone
3858,Bass,81.90288078,1.66727083,Crow Wing
3859,Goose,323.8344487,4.08068682,Pope
3860,Spur,24.96723404,0.84425935,Itasca
3861,Unnamed,11.94720969,0.58088545,Otter Tail
3862,Unnamed,11.21428117,0.48967433,Kandiyohi
3863,Lower Twin,21.98455553,1.0275231,Itasca
3864,Bloom,30.50607902,1.32159868,Itasca
3865,4th Little Gulch,10.54969924,0.73281109,Hubbard
3866,Spur,17.95626329,0.75190744,Hubbard
3867,Clear,50.69642428,1.11171713,Cottonwood
3868,Hoakenson,34.35364619,1.18734054,Douglas
3869,Unnamed,18.42244038,0.65322848,Crow Wing
3870,Unnamed,10.18158688,0.862555,Cass
3871,Unnamed,22.55316774,0.97389084,Cass
3872,Keitzman Slough,64.30757323,1.48572708,Grant
3873,Unnamed,10.05167928,0.74982611,Cass
3874,Unnamed,13.85603193,1.28276282,Clearwater
3875,Merganser,22.33475156,1.15414542,Cook
3876,Unnamed,12.74692394,0.52264416,Cass
3877,Rocky,75.710654,2.37404396,Cook
3878,Unnamed,10.7094806,0.89311483,Cook
3879,Marcott,19.18637557,0.91658882,Dakota
3880,Lost,15.67157274,0.5957941,Carlton
3881,Sanborn,220.3071769,2.46263534,Cass
3882,Lindgren,34.08215035,1.56683504,Big Stone
3883,Ragged,26.78906947,0.96121084,Beltrami
3884,Unnamed (Hoffman Pond),24.72093341,1.00799127,Big Stone
3885,Unnamed,51.65016787,1.21687451,Big Stone
3886,Pickerel,65.76046858,1.87229146,Cass
3887,Round,13.97938697,0.57027546,Cass
3888,Agate,157.4131809,1.93391985,Cass
3889,Poverty,64.91570441,1.27073188,Itasca
3890,Clarke,47.0338029,2.30875384,Clearwater
3891,Unnamed,10.71874183,0.66076918,Sherburne
3892,Unnamed,29.7268126,0.87007587,Pope
3893,Unnamed (Bubak),29.90014371,2.09630064,Polk
3894,Mud,40.11942081,1.54600808,Todd
3895,Unnamed (Jeffers Pond),35.90428505,1.32837958,Scott
3896,Unnamed,20.83859477,0.86656797,Stearns
3897,Unnamed,25.67611685,1.19133701,Lincoln
3898,Blesener,18.21070526,0.99093871,Lake
3899,Unnamed,23.26087874,0.69371691,Morrison
3900,Twelve,23.72945603,0.74386608,Kanabec
3901,Unnamed,17.13476262,0.85133941,Meeker
3902,Unnamed,22.73358945,0.76406148,Crow Wing
3903,Unnamed (Roberts/Goering Pond),14.03327687,1.06465927,Wright
3904,Unnamed,12.60102592,0.67944154,Cass
3905,East Four-Legged,356.6471361,6.40490734,Clearwater
3906,Unnamed,39.66501338,1.09324996,Big Stone
3907,Unnamed,18.41298015,0.67440141,Big Stone
3908,Unnamed,11.18142276,0.51329431,Big Stone
3909,Little Rush,15.33110842,1.37885535,Cook
3910,Mikenna,29.9523506,1.7239656,Becker
3911,Horseshoe,240.0631852,3.72298339,Aitkin
3912,Unnamed,19.51269556,0.90522758,Becker
3913,Trieglaff,68.6489878,1.45995581,Becker
3914,Seabold,14.11520357,0.60536387,Becker
3915,,14.23262694,1.52134501,
3916,,18.35174044,1.2672777,
3917,,29.43008684,1.38922847,
3918,Unnamed,13.91651762,1.09195655,Cass
3919,Elysian,2294.202069,20.93070347,Waseca
